Index, Buffer Level, Bitrate, Playback Timestamp, QoE, Bandwidth, Latency, Resolution
228,118.883,4953,269.142065,-1749.97355014173,4000000,18,"1280x720"
229,119.165,4953,273.025943,-1746.916688817164,4000000,18,"1280x720"
230,122.633,4953,273.399971,-1743.8862977602103,4000000,18,"1280x720"
231,119.18,4953,276.990655,-1740.8820346320344,4000000,18,"1280x720"
232,122.649,4953,277.61282,-1737.9035629717337,4000000,18,"1280x720"
233,122.383,4953,277.719208,-1734.9505520707235,4000000,18,"1280x720"
234,118.664,4953,281.454655,-1732.0226768503362,4000000,18,"1280x720"
235,118.946,4953,285.210665,-1729.1196177425172,4000000,18,"1280x720"
236,122.618,4953,285.449219,-1726.241060573554,4000000,18,"1280x720"
237,118.43,4953,289.660123,-1723.3866964507315,4000000,18,"1280x720"
238,121.899,4953,290.144678,-1720.556221651841,4000000,18,"1280x720"
239,118.446,4953,293.570093,-1717.7493375174345,4000000,18,"1280x720"
240,122.18,4953,293.823269,-1714.965750345781,4000000,18,"1280x720"
241,118.727,4953,297.390473,-1712.2051712904222,4000000,18,"1280x720"
242,122.196,4953,298.040591,-1709.4673162602458,4000000,18,"1280x720"
243,121.93,4953,298.232176,-1706.7519058220332,4000000,18,"1280x720"
244,119.008,4953,301.239035,-1704.0586651053864,3000000,28,"1280x720"
245,117.961,4953,306.075185,-1701.3873237099715,3000000,28,"1280x720"
246,121.696,4953,306.369021,-1698.737615615023,3000000,28,"1280x720"
247,118.508,4953,309.588571,-1696.109279091028,3000000,28,"1280x720"
248,121.977,4953,310.034497,-1693.5020566135508,3000000,28,"1280x720"
249,118.524,4953,313.529212,-1690.915694779117,3000000,28,"1280x720"
250,122.258,4953,313.760729,-1688.3499442231077,3000000,28,"1280x720"
251,117.743,4953,318.416096,-1685.8045595396197,3000000,28,"1280x720"
252,121.211,4953,318.950188,-1683.2792992032128,3000000,28,"1280x720"
253,118.555,4953,321.473416,-1680.7739254925145,3000000,28,"1280x720"
254,122.024,4953,322.201329,-1678.288204415625,3000000,28,"1280x720"
255,121.602,4953,322.404023,-1675.8219056372545,3000000,28,"1280x720"
256,118.305,4953,325.706625,-1673.3748024075876,3000000,28,"1280x720"
257,119.118,4953,329.086772,-1670.9466714927757,2000000,58,"1280x720"
258,122.565,4953,329.530971,-1668.5372931070606,2000000,58,"1280x720"
259,118.868,4953,333.275988,-1666.1464508464505,2000000,58,"1280x720"
260,122.337,4953,333.77556,-1663.7739316239313,2000000,58,"1280x720"
261,118.618,4953,337.554236,-1661.419525606153,2000000,58,"1280x720"
262,122.086,4953,338.01719,-1659.0830261515684,2000000,58,"1280x720"
263,118.899,4953,341.328831,-1656.7642297499715,2000000,58,"1280x720"
264,122.368,4953,341.763143,-1654.4629359634073,2000000,58,"1280x720"
265,118.383,4953,345.695257,-1652.1789473684212,2000000,58,"1280x720"
266,122.118,4953,345.962756,-1649.9120694995918,2000000,58,"1280x720"
267,118.566,4953,349.446784,-1647.6621107943429,2000000,58,"1280x720"
268,122.399,4953,349.63749,-1645.4288825389785,2000000,58,"1280x720"
269,117.618,4953,354.477152,-1643.212198815917,2000000,58,"1280x720"
270,121.258,4953,354.815247,-1641.0118764520976,2000000,58,"1280x720"
271,118.43,4953,357.5956,-1638.8277349685259,2000000,58,"1280x720"
272,121.899,4953,358.264578,-1636.6595965309198,2000000,58,"1280x720"
273,117.649,4953,362.447956,-1634.5072859014463,1500000,200,"1280x720"
274,121.117,4953,362.998953,-1632.370630391506,1500000,200,"1280x720"
275,118.196,4953,365.950616,-1630.2494598155472,1500000,200,"1280x720"
276,121.93,4953,366.24109,-1628.143606445874,1500000,200,"1280x720"
277,117.946,4953,370.130813,-1626.0529049684446,1500000,200,"1280x720"
278,120.352,4953,371.832221,-1623.9771924395973,1500000,200,"1280x720"
279,117.43,4953,374.613523,-1621.916308243728,1500000,200,"1280x720"
280,121.133,4953,375.073274,-1619.8700940518556,1500000,200,"1280x720"
281,117.977,4953,378.21397,-1617.838393781075,1500000,200,"1280x720"
282,121.18,4953,378.841561,-1615.8210535548706,1500000,200,"1280x720"
283,118.258,4953,381.978643,-1613.8179216642611,1500000,200,"1280x720"
284,121.461,4953,382.624915,-1611.8288485297753,1500000,200,"1280x720"
285,118.009,4953,386.170948,-1609.8536866642125,1500000,200,"1280x720"
286,121.211,4953,386.857082,-1607.8922906361931,1500000,200,"1280x720"
287,117.758,4953,390.40222,-1605.944517034456,2000000,58,"1280x720"
288,121.227,4953,391.012958,-1604.010224432911,2000000,58,"1280x720"
289,118.571,4953,393.684059,-1602.0892733564015,2000000,58,"1280x720"
290,122.04,4953,394.194761,-1600.1815262471864,2000000,58,"1280x720"
291,118.587,4953,397.470562,-1598.2868474320949,2000000,58,"1280x720"
292,122.055,4953,398.078729,-1596.4051030903738,2000000,58,"1280x720"
293,118.337,4953,401.762131,-1594.5361612221677,2000000,58,"1280x720"
294,121.806,4953,402.29274,-1592.679891617665,2000000,58,"1280x720"
295,118.618,4953,405.433659,-1590.8361658268432,2000000,58,"1280x720"
296,122.086,4953,405.934645,-1589.0048571298566,2000000,58,"1280x720"
297,116.774,4953,411.293872,-1587.1858405079884,2000000,58,"1280x720"
298,120.477,4953,411.698945,-1585.3789926152049,2000000,58,"1280x720"
299,118.649,4953,413.561032,-1583.5841917502785,2000000,58,"1280x720"
300,122.321,4953,413.82417,-1581.8013178294577,2000000,58,"1280x720"
301,118.665,4953,417.371734,-1580.0302523596838,2000000,58,"1280x720"
302,122.134,4953,418.046793,-1578.2708784123442,2000000,58,"1280x720"
303,118.681,4953,421.356238,-1576.5230805975334,3000000,28,"1280x720"
304,122.414,4953,421.73247,-1574.7867450388267,3000000,28,"1280x720"
305,118.962,4953,425.275997,-1573.0617593485476,3000000,28,"1280x720"
306,122.165,4953,425.853585,-1571.348012603522,3000000,28,"1280x720"
307,118.977,4953,429.263157,-1569.6453953212904,3000000,28,"1280x720"
308,122.509,4953,429.522388,-1567.9537994368084,3000000,28,"1280x720"
309,118.993,4953,433.267143,-1566.2731182795706,3000000,28,"1280x720"
310,122.462,4953,433.647381,-1564.603246551187,3000000,28,"1280x720"
311,118.743,4953,437.26372,-1562.944080303405,3000000,28,"1280x720"
312,122.212,4953,437.813791,-1561.2955169165234,3000000,28,"1280x720"
313,119.024,4953,441.17041,-1559.6574550782443,3000000,28,"1280x720"
314,122.493,4953,441.516045,-1558.0297947629151,3000000,28,"1280x720"
315,118.774,4953,445.35356,-1556.412437211171,3000000,28,"1280x720"
316,122.509,4953,445.656744,-1554.805284909955,3000000,28,"1280x720"
317,118.79,4953,449.381229,-1553.208241572922,4000000,18,"1280x720"
318,122.258,4953,449.888785,-1551.621212121212,4000000,18,"1280x720"
319,117.477,4953,454.664215,-1550.0441026645767,4000000,18,"1280x720"
320,120.946,4953,455.103962,-1548.476820482866,4000000,18,"1280x720"
321,119.087,4953,457.030753,-1546.919274007856,4000000,18,"1280x720"
322,122.821,4953,457.388476,-1545.3713728054154,4000000,18,"1280x720"
323,118.571,4953,461.476612,-1543.833027558002,4000000,18,"1280x720"
324,122.04,4953,462.070539,-1542.3041500474837,4000000,18,"1280x720"
325,118.853,4953,465.413278,-1540.784653138273,4000000,18,"1280x720"
326,122.321,4953,465.751501,-1539.274450760773,4000000,18,"1280x720"
327,118.868,4953,469.317576,-1537.7734578951295,4000000,18,"1280x720"
328,122.258,4953,469.890115,-1536.281590555267,4000000,18,"1280x720"
329,118.884,4953,473.299388,-1534.7987657732338,4000000,18,"1280x720"
330,122.617,4953,473.563216,-1533.3249015838137,4000000,18,"1280x720"
331,118.634,4953,477.419838,-1531.8599170094276,4000000,18,"1280x720"
332,122.352,4953,477.67185,-1530.403732045298,4000000,18,"1280x720"
333,118.384,4953,481.7273,-1528.9562676448904,5000000,13,"1280x720"
334,121.32,4953,482.703826,-1527.5174457056037,5000000,13,"1280x720"
335,118.931,4953,485.108986,-1526.0871890547269,5000000,13,"1280x720"
336,122.665,4953,485.520068,-1524.6654214356367,5000000,13,"1280x720"
337,118.566,4953,489.471336,-1523.2520674942498,5000000,13,"1280x720"
338,122.415,4953,489.727848,-1521.8470527657046,5000000,13,"1280x720"
339,119.227,4953,492.961641,-1520.4503036612878,5000000,13,"1280x720"
340,122.696,4953,493.513834,-1519.0617474555802,5000000,13,"1280x720"
341,116.431,4953,499.596429,-1517.6813122738422,5000000,13,"1280x720"
342,119.259,4953,500.773522,-1516.3089270796036,5000000,13,"1280x720"
343,114.477,4953,505.642139,-1514.9445216624854,5000000,13,"1280x720"
344,118.212,4953,505.917789,-1513.588026626222,5000000,13,"1280x720"
345,116.884,4953,507.236035,-1512.239373376895,5000000,13,"1280x720"
346,120.524,4953,507.539295,-1510.8984941113758,5000000,13,"1280x720"
347,119.024,4953,508.982475,-1509.5653218059551,4000000,18,"1280x720"
348,123.009,4953,509.163982,-1508.2397902051835,4000000,18,"1280x720"
349,119.04,4953,513.150317,-1506.9218338108876,4000000,18,"1280x720"
350,121.341,4953,513.307739,-1505.6113878713877,4000000,18,"1280x720"
